日期,日期性质,等待时长区间,该时长对应病例数
2026-02-13,周五,0:00-0:30,20
2026-02-13,周五,0:30-1:00,31
2026-02-13,周五,1:00-1:30,37
2026-02-13,周五,1:30-2:00,18
2026-02-13,周五,2:00-2:30,8
2026-02-13,周五,2:30-3:00,6
2026-02-13,周五,>4:00,3
2026-02-14,周六,0:00-0:30,28
2026-02-14,周六,0:30-1:00,16
2026-02-14,周六,1:00-1:30,5
2026-02-24,周二,0:00-0:30,7
2026-02-24,周二,0:30-1:00,10
2026-02-24,周二,1:00-1:30,10
2026-02-24,周二,1:30-2:00,12
2026-02-24,周二,2:00-2:30,12
2026-02-24,周二,2:30-3:00,11
2026-02-24,周二,3:00-3:30,26
2026-02-24,周二,3:30-4:00,44
2026-02-24,周二,>4:00,31
2026-02-25,周三,0:00-0:30,17
2026-02-25,周三,0:30-1:00,14
2026-02-25,周三,1:00-1:30,10
2026-02-25,周三,1:30-2:00,8
2026-02-25,周三,2:00-2:30,11
2026-02-25,周三,2:30-3:00,10
2026-02-25,周三,3:00-3:30,25
2026-02-25,周三,3:30-4:00,14
2026-02-25,周三,>4:00,23
2026-02-26,周四,0:00-0:30,21
2026-02-26,周四,0:30-1:00,17
2026-02-26,周四,1:00-1:30,20
2026-02-26,周四,1:30-2:00,36
2026-02-26,周四,2:00-2:30,18
2026-02-26,周四,2:30-3:00,22
2026-02-26,周四,3:00-3:30,18
2026-02-26,周四,3:30-4:00,3
2026-02-26,周四,>4:00,3
2026-02-27,周五,0:00-0:30,23
2026-02-27,周五,0:30-1:00,31
2026-02-27,周五,1:00-1:30,37
2026-02-27,周五,1:30-2:00,21
2026-02-27,周五,2:00-2:30,12
2026-02-27,周五,2:30-3:00,9
2026-02-27,周五,3:00-3:30,1
2026-02-27,周五,3:30-4:00,2
2026-02-28,周六,0:00-0:30,16
2026-02-28,周六,0:30-1:00,41
2026-02-28,周六,1:00-1:30,38
2026-02-28,周六,1:30-2:00,16
2026-02-28,周六,2:00-2:30,8
2026-02-28,周六,2:30-3:00,5
2026-02-28,周六,3:00-3:30,7
2026-02-28,周六,>4:00,4
2026-03-01,周日,0:00-0:30,17
2026-03-01,周日,0:30-1:00,18
2026-03-01,周日,1:00-1:30,24
2026-03-01,周日,1:30-2:00,34
2026-03-01,周日,2:00-2:30,41
2026-03-01,周日,2:30-3:00,34
2026-03-01,周日,3:00-3:30,29
2026-03-01,周日,3:30-4:00,5
2026-03-01,周日,>4:00,9
2026-03-02,周一,0:00-0:30,43
2026-03-02,周一,0:30-1:00,56
2026-03-02,周一,1:00-1:30,25
2026-03-02,周一,1:30-2:00,8
2026-03-02,周一,3:00-3:30,1
2026-03-02,周一,>4:00,1
2026-03-03,周二,0:00-0:30,23
2026-03-03,周二,0:30-1:00,45
2026-03-03,周二,1:00-1:30,34
2026-03-03,周二,1:30-2:00,17
2026-03-03,周二,2:00-2:30,7
2026-03-03,周二,>4:00,1
2026-03-04,周三,0:00-0:30,26
2026-03-04,周三,0:30-1:00,51
2026-03-04,周三,1:00-1:30,28
2026-03-04,周三,1:30-2:00,9
2026-03-04,周三,2:00-2:30,8
2026-03-04,周三,2:30-3:00,2
2026-03-04,周三,3:30-4:00,1
2026-03-04,周三,>4:00,2
2026-03-05,周四,0:00-0:30,9
2026-03-05,周四,0:30-1:00,26
2026-03-05,周四,1:00-1:30,34
2026-03-05,周四,1:30-2:00,31
2026-03-05,周四,2:00-2:30,13
2026-03-05,周四,2:30-3:00,7
2026-03-05,周四,3:00-3:30,4
2026-03-05,周四,>4:00,3
2026-03-06,周五,0:00-0:30,17
2026-03-06,周五,0:30-1:00,19
2026-03-06,周五,1:00-1:30,35
2026-03-06,周五,1:30-2:00,30
2026-03-06,周五,2:00-2:30,27
2026-03-06,周五,2:30-3:00,7
2026-03-06,周五,3:30-4:00,1
2026-03-06,周五,>4:00,3
2026-03-07,周六,0:00-0:30,19
2026-03-07,周六,0:30-1:00,31
2026-03-07,周六,1:00-1:30,30
2026-03-07,周六,1:30-2:00,45
2026-03-07,周六,2:00-2:30,53
2026-03-07,周六,2:30-3:00,16
2026-03-07,周六,3:00-3:30,3
2026-03-08,周日,0:00-0:30,15
2026-03-08,周日,0:30-1:00,43
2026-03-08,周日,1:00-1:30,41
2026-03-08,周日,1:30-2:00,31
2026-03-08,周日,2:00-2:30,16
2026-03-08,周日,2:30-3:00,4
2026-03-08,周日,3:00-3:30,5
2026-03-08,周日,3:30-4:00,6
2026-03-08,周日,>4:00,4
2026-03-09,周一,0:00-0:30,28
2026-03-09,周一,0:30-1:00,53
2026-03-09,周一,1:00-1:30,31
2026-03-09,周一,1:30-2:00,10
2026-03-09,周一,2:00-2:30,3
2026-03-09,周一,2:30-3:00,1
2026-03-09,周一,>4:00,1
2026-03-10,周二,0:00-0:30,23
2026-03-10,周二,0:30-1:00,35
2026-03-10,周二,1:00-1:30,28
2026-03-10,周二,1:30-2:00,30
2026-03-10,周二,2:00-2:30,14
2026-03-10,周二,2:30-3:00,4
2026-03-10,周二,3:00-3:30,2
2026-03-11,周三,0:00-0:30,12
2026-03-11,周三,0:30-1:00,19
2026-03-11,周三,1:00-1:30,13
2026-03-11,周三,1:30-2:00,39
2026-03-11,周三,2:00-2:30,28
2026-03-11,周三,2:30-3:00,14
2026-03-11,周三,3:00-3:30,7
2026-03-11,周三,>4:00,3
2026-03-12,周四,0:00-0:30,21
2026-03-12,周四,0:30-1:00,14
2026-03-12,周四,1:00-1:30,21
2026-03-12,周四,1:30-2:00,20
2026-03-12,周四,2:00-2:30,20
2026-03-12,周四,2:30-3:00,12
2026-03-12,周四,3:00-3:30,13
2026-03-12,周四,3:30-4:00,8
2026-03-12,周四,>4:00,2
2026-03-13,周五,0:00-0:30,22
2026-03-13,周五,0:30-1:00,17
2026-03-13,周五,1:00-1:30,19
2026-03-13,周五,1:30-2:00,14
2026-03-13,周五,2:00-2:30,29
2026-03-13,周五,2:30-3:00,13
2026-03-13,周五,3:00-3:30,2
2026-03-13,周五,3:30-4:00,2
2026-03-13,周五,>4:00,2
2026-03-14,周六,0:00-0:30,16
2026-03-14,周六,0:30-1:00,31
2026-03-14,周六,1:00-1:30,35
2026-03-14,周六,1:30-2:00,25
2026-03-14,周六,2:00-2:30,25
2026-03-14,周六,2:30-3:00,13
2026-03-14,周六,3:00-3:30,7
2026-03-14,周六,3:30-4:00,6
2026-03-14,周六,>4:00,3
2026-03-15,周日,0:00-0:30,23
2026-03-15,周日,0:30-1:00,19
2026-03-15,周日,1:00-1:30,22
2026-03-15,周日,1:30-2:00,38
2026-03-15,周日,2:00-2:30,45
2026-03-15,周日,2:30-3:00,24
2026-03-15,周日,3:00-3:30,17
2026-03-15,周日,3:30-4:00,4
2026-03-15,周日,>4:00,4
2026-03-16,周一,0:00-0:30,18
2026-03-16,周一,0:30-1:00,17
2026-03-16,周一,1:00-1:30,15
2026-03-16,周一,1:30-2:00,19
2026-03-16,周一,2:00-2:30,27
2026-03-16,周一,2:30-3:00,24
2026-03-16,周一,3:00-3:30,7
2026-03-16,周一,>4:00,2
2026-03-17,周二,0:00-0:30,15
2026-03-17,周二,0:30-1:00,29
2026-03-17,周二,1:00-1:30,26
2026-03-17,周二,1:30-2:00,15
2026-03-17,周二,2:00-2:30,17
2026-03-17,周二,2:30-3:00,17
2026-03-17,周二,3:00-3:30,9
2026-03-17,周二,3:30-4:00,4
2026-03-18,周三,0:00-0:30,17
2026-03-18,周三,0:30-1:00,22
2026-03-18,周三,1:00-1:30,31
2026-03-18,周三,1:30-2:00,26
2026-03-18,周三,2:00-2:30,18
2026-03-18,周三,2:30-3:00,8
2026-03-18,周三,>4:00,1
2026-03-19,周四,0:00-0:30,19
2026-03-19,周四,0:30-1:00,23
2026-03-19,周四,1:00-1:30,36
2026-03-19,周四,1:30-2:00,13
2026-03-19,周四,2:00-2:30,11
2026-03-19,周四,2:30-3:00,12
2026-03-19,周四,3:00-3:30,6
2026-03-19,周四,3:30-4:00,4
2026-03-19,周四,>4:00,3
2026-03-20,周五,0:00-0:30,13
2026-03-20,周五,0:30-1:00,11
2026-03-20,周五,1:00-1:30,19
2026-03-20,周五,1:30-2:00,21
2026-03-20,周五,2:00-2:30,23
2026-03-20,周五,2:30-3:00,34
2026-03-20,周五,3:00-3:30,6
2026-03-20,周五,3:30-4:00,1
2026-03-20,周五,>4:00,3
2026-03-21,周六,0:00-0:30,22
2026-03-21,周六,0:30-1:00,37
2026-03-21,周六,1:00-1:30,50
2026-03-21,周六,1:30-2:00,36
2026-03-21,周六,2:00-2:30,16
2026-03-21,周六,2:30-3:00,10
2026-03-21,周六,3:00-3:30,3
2026-03-21,周六,3:30-4:00,1
2026-03-21,周六,>4:00,4
2026-03-22,周日,0:00-0:30,15
2026-03-22,周日,0:30-1:00,26
2026-03-22,周日,1:00-1:30,26
2026-03-22,周日,1:30-2:00,46
2026-03-22,周日,2:00-2:30,11
2026-03-22,周日,2:30-3:00,25
2026-03-22,周日,3:00-3:30,13
2026-03-22,周日,3:30-4:00,3
2026-03-22,周日,>4:00,3
2026-03-23,周一,0:00-0:30,9
2026-03-23,周一,0:30-1:00,18
2026-03-23,周一,1:00-1:30,19
2026-03-23,周一,1:30-2:00,29
2026-03-23,周一,2:00-2:30,26
2026-03-23,周一,2:30-3:00,17
2026-03-23,周一,3:00-3:30,11
2026-03-23,周一,3:30-4:00,3
2026-03-23,周一,>4:00,1
2026-03-24,周二,0:00-0:30,19
2026-03-24,周二,0:30-1:00,23
2026-03-24,周二,1:00-1:30,30
2026-03-24,周二,1:30-2:00,11
2026-03-24,周二,2:00-2:30,17
2026-03-24,周二,2:30-3:00,11
2026-03-24,周二,3:00-3:30,4
2026-03-24,周二,>4:00,2
2026-03-25,周三,0:00-0:30,14
2026-03-25,周三,0:30-1:00,19
2026-03-25,周三,1:00-1:30,17
2026-03-25,周三,1:30-2:00,14
2026-03-25,周三,2:00-2:30,16
2026-03-25,周三,2:30-3:00,25
2026-03-25,周三,3:00-3:30,16
2026-03-25,周三,3:30-4:00,10
2026-03-25,周三,>4:00,1
2026-03-26,周四,0:00-0:30,20
2026-03-26,周四,0:30-1:00,51
2026-03-26,周四,1:00-1:30,19
2026-03-26,周四,1:30-2:00,13
2026-03-26,周四,2:00-2:30,9
2026-03-26,周四,2:30-3:00,3
2026-03-26,周四,3:00-3:30,2
2026-03-27,周五,0:00-0:30,18
2026-03-27,周五,0:30-1:00,14
2026-03-27,周五,1:00-1:30,15
2026-03-27,周五,1:30-2:00,21
2026-03-27,周五,2:00-2:30,34
2026-03-27,周五,2:30-3:00,21
2026-03-27,周五,>4:00,2
2026-03-28,周六,0:00-0:30,18
2026-03-28,周六,0:30-1:00,19
2026-03-28,周六,1:00-1:30,15
2026-03-28,周六,1:30-2:00,24
2026-03-28,周六,2:00-2:30,30
2026-03-28,周六,2:30-3:00,40
2026-03-28,周六,3:00-3:30,19
2026-03-28,周六,3:30-4:00,7
2026-03-28,周六,>4:00,5
2026-03-29,周日,0:00-0:30,19
2026-03-29,周日,0:30-1:00,15
2026-03-29,周日,1:00-1:30,25
2026-03-29,周日,1:30-2:00,30
2026-03-29,周日,2:00-2:30,28
2026-03-29,周日,2:30-3:00,39
2026-03-29,周日,3:00-3:30,20
2026-03-29,周日,3:30-4:00,11
2026-03-29,周日,>4:00,2
2026-03-30,周一,0:00-0:30,13
2026-03-30,周一,0:30-1:00,17
2026-03-30,周一,1:00-1:30,27
2026-03-30,周一,1:30-2:00,33
2026-03-30,周一,2:00-2:30,11
2026-03-30,周一,2:30-3:00,5
2026-03-30,周一,3:30-4:00,1
